storm_id,timestamp,frame_number,latitude,longitude,radius_km,stage,intensity,speed_kmh,direction_deg
S000598,2026-06-20 15:45:00,31,27.4499,94.91508,4.94,developing,0.138,33.27,177.7
S000611,2026-06-20 15:45:00,31,25.64474,87.63554,5.98,dissipating,0.584,16.0,139.0
S000614,2026-06-20 15:45:00,31,26.21875,91.77232,4.75,inactive,0.0,19.17,134.1
S000615,2026-06-20 15:45:00,31,19.96153,79.65511,6.45,developing,0.722,31.36,94.3
S000622,2026-06-20 15:45:00,31,23.84632,86.50305,3.27,inactive,0.0,10.03,353.7
S000632,2026-06-20 15:45:00,31,28.98129,75.54889,2.57,dissipating,0.304,24.29,234.0
S000642,2026-06-20 15:45:00,31,26.11876,85.97862,3.19,inactive,0.0,17.6,13.7
S000654,2026-06-20 15:45:00,31,25.42945,90.43925,17.95,developing,0.719,34.54,238.1
S000664,2026-06-20 15:45:00,31,9.94316,78.09328,2.34,developing,0.265,7.8,118.7
S000670,2026-06-20 15:45:00,31,31.41029,75.25808,2.5,inactive,0.0,17.43,135.7
S000681,2026-06-20 15:45:00,31,20.1302,79.38353,7.54,inactive,0.0,14.97,39.6
S000685,2026-06-20 15:45:00,31,24.49442,86.66852,6.49,developing,0.13,8.25,210.3
S000693,2026-06-20 15:45:00,31,23.35979,86.6396,6.4,inactive,0.0,34.57,36.5
S000711,2026-06-20 15:45:00,31,8.74599,76.61687,10.9,dissipating,0.248,25.0,305.0
S000716,2026-06-20 15:45:00,31,25.55263,90.46061,9.09,developing,0.891,13.79,294.3
S000718,2026-06-20 15:45:00,31,23.30478,85.30894,3.8,developing,0.232,13.08,85.7
S000719,2026-06-20 15:45:00,31,22.64482,88.05101,3.65,dissipating,0.226,18.72,282.4
S000728,2026-06-20 15:45:00,31,26.76896,94.30214,12.89,dissipating,0.282,6.32,56.2
S000734,2026-06-20 15:45:00,31,26.0553,85.86119,14.5,developing,0.456,5.54,285.5
S000737,2026-06-20 15:45:00,31,25.0182,88.20299,19.27,developing,0.805,17.3,85.6
S000745,2026-06-20 15:45:00,31,25.69914,93.98736,15.19,developing,0.46,27.23,306.2
S000751,2026-06-20 15:45:00,31,22.36549,87.68595,4.91,dissipating,0.105,25.6,86.8
S000754,2026-06-20 15:45:00,31,31.38507,74.7788,11.7,developing,0.936,25.49,198.6
S000755,2026-06-20 15:45:00,31,23.03598,87.92107,17.74,dissipating,0.944,10.95,154.7
S000762,2026-06-20 15:45:00,31,25.13932,94.46767,8.73,dissipating,0.164,25.08,146.2
S000769,2026-06-20 15:45:00,31,20.53669,85.56162,5.83,dissipating,0.53,22.91,281.3
S000773,2026-06-20 15:45:00,31,23.89064,91.17035,12.8,developing,0.296,16.22,313.9
S000779,2026-06-20 15:45:00,31,17.0906,80.12949,8.01,developing,0.268,25.79,212.3
S000782,2026-06-20 15:45:00,31,19.32226,81.9532,5.76,dissipating,0.577,15.95,343.0
S000786,2026-06-20 15:45:00,31,25.93895,93.70152,8.79,developing,0.474,32.14,261.2
S000788,2026-06-20 15:45:00,31,25.47125,94.07053,10.7,dissipating,0.203,9.02,200.0
S000790,2026-06-20 15:45:00,31,20.56705,85.86488,5.51,developing,0.024,9.21,223.9
S000814,2026-06-20 15:45:00,31,18.86688,78.9657,3.42,inactive,0.0,14.95,339.3
S000817,2026-06-20 15:45:00,31,22.30251,87.22893,2.13,inactive,0.0,16.61,6.1
S000818,2026-06-20 15:45:00,31,18.78327,79.26307,6.1,inactive,0.0,33.38,339.9
S000819,2026-06-20 15:45:00,31,26.46335,80.33064,7.96,developing,0.23,30.52,39.6
S000824,2026-06-20 15:45:00,31,26.71939,92.86625,7.98,inactive,0.0,27.29,97.5
S000825,2026-06-20 15:45:00,31,23.00004,93.06023,5.7,dissipating,0.557,20.83,75.4
S000562,2026-06-20 16:15:00,32,26.30792,78.23395,5.6,dissipating,0.439,5.39,53.6
S000565,2026-06-20 16:15:00,32,23.49828,85.41813,10.12,developing,0.934,18.79,28.4
S000574,2026-06-20 16:15:00,32,27.30629,88.65074,6.54,developing,0.5,14.66,218.8
S000575,2026-06-20 16:15:00,32,26.06308,94.10656,7.79,dissipating,0.138,28.6,237.4
S000576,2026-06-20 16:15:00,32,27.05442,88.25215,3.49,developing,0.284,27.62,100.2
S000578,2026-06-20 16:15:00,32,26.06102,85.07363,10.16,dissipating,0.091,18.22,250.5
S000579,2026-06-20 16:15:00,32,15.43027,73.77211,4.66,inactive,0.0,16.0,243.0
S000580,2026-06-20 16:15:00,32,22.25317,87.60905,5.25,dissipating,0.447,26.49,104.8
S000582,2026-06-20 16:15:00,32,21.01097,77.94656,7.31,developing,0.498,28.25,81.9
S000598,2026-06-20 16:15:00,32,27.30015,94.922,10.08,dissipating,0.973,33.27,177.7
S000611,2026-06-20 16:15:00,32,25.59033,87.68799,4.1,dissipating,0.19,16.0,139.0
S000614,2026-06-20 16:15:00,32,26.17696,91.82041,7.11,developing,0.331,19.17,134.1
S000615,2026-06-20 16:15:00,32,19.95097,79.80501,6.76,dissipating,0.789,31.36,94.3
S000621,2026-06-20 16:15:00,32,23.33025,77.42644,7.19,developing,0.054,11.56,99.9
S000622,2026-06-20 16:15:00,32,23.87129,86.50003,4.88,developing,0.327,10.03,353.7
S000627,2026-06-20 16:15:00,32,30.27293,78.03785,6.86,developing,0.309,27.16,319.7
S000630,2026-06-20 16:15:00,32,8.46219,76.93816,3.4,inactive,0.0,12.16,96.5
S000642,2026-06-20 16:15:00,32,26.19337,85.99889,3.55,dissipating,0.076,17.6,13.7
S000654,2026-06-20 16:15:00,32,25.34714,90.29294,16.57,dissipating,0.613,34.54,238.1
S000656,2026-06-20 16:15:00,32,23.87603,91.20629,6.7,inactive,0.0,9.9,11.2
S000664,2026-06-20 16:15:00,32,9.9263,78.12459,3.52,developing,0.736,7.8,118.7
S000685,2026-06-20 16:15:00,32,24.46235,86.64793,11.31,developing,0.721,8.25,210.3
S000686,2026-06-20 16:15:00,32,31.72423,74.88268,6.89,developing,0.468,27.45,317.4
S000711,2026-06-20 16:15:00,32,8.81059,76.52362,7.94,inactive,0.0,25.0,305.0
S000716,2026-06-20 16:15:00,32,25.57824,90.39793,7.95,dissipating,0.696,13.79,294.3
S000718,2026-06-20 16:15:00,32,23.30917,85.3729,5.59,developing,0.655,13.08,85.7
S000719,2026-06-20 16:15:00,32,22.66293,87.96181,2.73,inactive,0.0,18.72,282.4
S000734,2026-06-20 16:15:00,32,26.06196,85.83443,20.92,developing,0.953,5.54,285.5
S000737,2026-06-20 16:15:00,32,25.02412,88.28874,16.39,dissipating,0.585,17.3,85.6
S000744,2026-06-20 16:15:00,32,10.53412,76.16412,9.02,inactive,0.0,24.96,109.3
S000745,2026-06-20 16:15:00,32,25.77164,93.87764,20.22,developing,0.833,27.23,306.2
S000754,2026-06-20 16:15:00,32,31.27625,74.73574,10.36,dissipating,0.752,25.49,198.6
S000755,2026-06-20 16:15:00,32,22.99136,87.944,13.56,dissipating,0.564,10.95,154.7
S000759,2026-06-20 16:15:00,32,22.34586,87.23078,3.38,inactive,0.0,23.58,202.4
S000762,2026-06-20 16:15:00,32,25.04544,94.53734,7.0,inactive,0.0,25.08,146.2
S000769,2026-06-20 16:15:00,32,20.55698,85.45361,3.25,inactive,0.0,22.91,281.3
S000773,2026-06-20 16:15:00,32,23.94132,91.11279,17.52,developing,0.65,16.22,313.9
S000779,2026-06-20 16:15:00,32,16.99238,80.06458,11.98,developing,0.732,25.79,212.3
S000782,2026-06-20 16:15:00,32,19.39099,81.931,3.3,dissipating,0.045,15.95,343.0
S000786,2026-06-20 16:15:00,32,25.9169,93.5424,11.5,dissipating,0.826,32.14,261.2
S000788,2026-06-20 16:15:00,32,25.43304,94.05513,8.2,inactive,0.0,9.02,200.0
S000789,2026-06-20 16:15:00,32,21.21013,81.26089,8.21,inactive,0.0,24.74,215.3
S000790,2026-06-20 16:15:00,32,20.53719,85.83415,9.08,developing,0.471,9.21,223.9
S000791,2026-06-20 16:15:00,32,21.48697,86.94445,3.84,inactive,0.0,27.86,325.2
S000817,2026-06-20 16:15:00,32,22.36971,87.23663,5.03,dissipating,0.907,16.61,6.1
S000819,2026-06-20 16:15:00,32,26.56928,80.42846,13.12,developing,0.81,30.52,39.6
S000824,2026-06-20 16:15:00,32,26.70617,92.97822,11.48,developing,0.293,27.29,97.5
S000825,2026-06-20 16:15:00,32,23.02375,93.15879,3.11,inactive,0.0,20.83,75.4
S000562,2026-06-20 16:45:00,33,26.32232,78.25578,3.38,inactive,0.0,5.39,53.6
S000565,2026-06-20 16:45:00,33,23.57275,85.46194,8.78,dissipating,0.723,18.79,28.4
S000574,2026-06-20 16:45:00,33,27.2548,88.60418,8.58,developing,0.864,14.66,218.8
S000576,2026-06-20 16:45:00,33,27.03249,88.38969,5.7,dissipating,0.888,27.62,100.2
S000579,2026-06-20 16:45:00,33,15.39985,73.71029,9.06,developing,0.628,16.0,243.0
S000580,2026-06-20 16:45:00,33,22.22265,87.73377,3.14,inactive,0.0,26.49,104.8
S000582,2026-06-20 16:45:00,33,21.02889,78.08151,9.65,developing,0.871,28.25,81.9
S000587,2026-06-20 16:45:00,33,11.93681,79.82239,2.83,developing,0.029,10.32,28.4
S000598,2026-06-20 16:45:00,33,27.1504,94.92892,6.84,dissipating,0.447,33.27,177.7
S000613,2026-06-20 16:45:00,33,25.05711,88.08951,6.26,developing,0.286,8.46,22.6
S000614,2026-06-20 16:45:00,33,26.11689,91.88955,10.51,developing,0.808,19.17,134.1
S000615,2026-06-20 16:45:00,33,19.94041,79.95492,4.0,dissipating,0.195,31.36,94.3
S000619,2026-06-20 16:45:00,33,21.46937,86.93067,2.14,inactive,0.0,24.45,76.9
S000621,2026-06-20 16:45:00,33,23.32134,77.48231,10.25,developing,0.36,11.56,99.9
S000622,2026-06-20 16:45:00,33,23.91621,86.49461,7.76,developing,0.915,10.03,353.7
S000627,2026-06-20 16:45:00,33,30.36629,77.94637,11.37,developing,0.949,27.16,319.7
S000630,2026-06-20 16:45:00,33,8.4581,76.97449,4.95,developing,0.304,12.16,96.5
S000654,2026-06-20 16:45:00,33,25.26483,90.14662,8.64,inactive,0.0,34.54,238.1
S000656,2026-06-20 16:45:00,33,23.90454,91.21249,10.31,developing,0.359,9.9,11.2
S000663,2026-06-20 16:45:00,33,23.13192,80.01643,2.24,developing,0.253,21.49,23.5
S000664,2026-06-20 16:45:00,33,9.90944,78.15591,3.6,dissipating,0.766,7.8,118.7
S000685,2026-06-20 16:45:00,33,24.43027,86.62734,11.72,dissipating,0.771,8.25,210.3
S000686,2026-06-20 16:45:00,33,31.81525,74.7843,7.28,dissipating,0.533,27.45,317.4
S000716,2026-06-20 16:45:00,33,25.60384,90.33524,5.45,dissipating,0.266,13.79,294.3
S000718,2026-06-20 16:45:00,33,23.31355,85.43686,6.58,dissipating,0.888,13.08,85.7
S000734,2026-06-20 16:45:00,33,26.06863,85.80768,15.63,dissipating,0.544,5.54,285.5
S000737,2026-06-20 16:45:00,33,25.03004,88.37449,9.45,dissipating,0.055,17.3,85.6
S000744,2026-06-20 16:45:00,33,10.50909,76.23667,12.58,developing,0.263,24.96,109.3
S000745,2026-06-20 16:45:00,33,25.84413,93.76791,20.23,dissipating,0.834,27.23,306.2
S000749,2026-06-20 16:45:00,33,22.3331,73.24255,5.35,developing,0.028,13.01,198.8
S000750,2026-06-20 16:45:00,33,22.8278,86.13351,4.46,inactive,0.0,24.9,304.8
S000754,2026-06-20 16:45:00,33,31.16743,74.69268,8.18,dissipating,0.454,25.49,198.6
S000755,2026-06-20 16:45:00,33,22.94675,87.96694,9.37,dissipating,0.184,10.95,154.7
S000759,2026-06-20 16:45:00,33,22.24928,87.18774,8.43,developing,0.998,23.58,202.4
S000773,2026-06-20 16:45:00,33,23.99199,91.05523,22.13,dissipating,0.997,16.22,313.9
S000779,2026-06-20 16:45:00,33,16.89415,79.99968,13.35,dissipating,0.89,25.79,212.3
S000786,2026-06-20 16:45:00,33,25.89484,93.38328,6.81,dissipating,0.217,32.14,261.2
S000789,2026-06-20 16:45:00,33,21.15352,81.21784,13.36,developing,0.419,24.74,215.3
S000790,2026-06-20 16:45:00,33,20.50732,85.80343,12.65,developing,0.919,9.21,223.9
S000791,2026-06-20 16:45:00,33,21.57603,86.87801,8.37,developing,0.786,27.86,325.2
S000793,2026-06-20 16:45:00,33,26.37923,92.68778,2.95,developing,0.308,12.89,319.9
S000795,2026-06-20 16:45:00,33,17.20657,80.15839,10.5,developing,0.157,12.0,270.8
S000797,2026-06-20 16:45:00,33,21.13732,81.2193,7.69,inactive,0.0,17.75,18.0
S000810,2026-06-20 16:45:00,33,25.37533,81.9203,6.85,inactive,0.0,10.92,91.0
S000817,2026-06-20 16:45:00,33,22.4441,87.24516,2.38,dissipating,0.08,16.61,6.1
S000819,2026-06-20 16:45:00,33,26.6752,80.52629,12.18,dissipating,0.704,30.52,39.6
S000824,2026-06-20 16:45:00,33,26.69006,93.11467,15.75,developing,0.649,27.29,97.5
S000565,2026-06-20 17:15:00,34,23.64722,85.50574,6.57,dissipating,0.373,18.79,28.4
S000574,2026-06-20 17:15:00,34,27.20332,88.55762,7.79,dissipating,0.722,14.66,218.8
S000576,2026-06-20 17:15:00,34,27.01056,88.52723,3.77,dissipating,0.362,27.62,100.2
S000579,2026-06-20 17:15:00,34,15.36709,73.6437,9.59,dissipating,0.705,16.0,243.0
S000582,2026-06-20 17:15:00,34,21.04681,78.21647,9.5,dissipating,0.848,28.25,81.9
S000587,2026-06-20 17:15:00,34,11.97769,79.84499,5.02,developing,0.569,10.32,28.4
S000593,2026-06-20 17:15:00,34,25.46267,81.92999,2.37,developing,0.073,32.29,170.7
S000598,2026-06-20 17:15:00,34,27.00065,94.93584,4.1,inactive,0.0,33.27,177.7
S000609,2026-06-20 17:15:00,34,22.31069,84.79055,6.4,developing,0.152,20.46,17.8
S000613,2026-06-20 17:15:00,34,25.0923,88.10565,10.18,dissipating,0.882,8.46,22.6
S000614,2026-06-20 17:15:00,34,26.05681,91.95869,9.64,dissipating,0.686,19.17,134.1
S000619,2026-06-20 17:15:00,34,21.48685,87.01136,3.03,developing,0.277,24.45,76.9
S000621,2026-06-20 17:15:00,34,23.31242,77.53818,13.3,developing,0.667,11.56,99.9
S000622,2026-06-20 17:15:00,34,23.96113,86.48919,6.35,dissipating,0.628,10.03,353.7
S000627,2026-06-20 17:15:00,34,30.45965,77.85489,7.22,dissipating,0.36,27.16,319.7
S000630,2026-06-20 17:15:00,34,8.45191,77.0295,7.3,developing,0.763,12.16,96.5
S000646,2026-06-20 17:15:00,34,23.77942,86.43971,5.34,developing,0.252,11.39,152.9
S000656,2026-06-20 17:15:00,34,23.94828,91.22199,15.85,developing,0.91,9.9,11.2
S000663,2026-06-20 17:15:00,34,23.2207,80.05834,3.65,developing,0.833,21.49,23.5
S000664,2026-06-20 17:15:00,34,9.89259,78.18722,2.26,dissipating,0.234,7.8,118.7
S000685,2026-06-20 17:15:00,34,24.3982,86.60675,8.19,dissipating,0.338,8.25,210.3
S000686,2026-06-20 17:15:00,34,31.90627,74.68591,4.05,inactive,0.0,27.45,317.4
S000716,2026-06-20 17:15:00,34,25.62945,90.27255,3.89,inactive,0.0,13.79,294.3
S000718,2026-06-20 17:15:00,34,23.31794,85.50082,3.99,dissipating,0.276,13.08,85.7
S000731,2026-06-20 17:15:00,34,21.24304,81.63255,2.14,inactive,0.0,30.39,165.9
S000734,2026-06-20 17:15:00,34,26.07529,85.78092,9.14,dissipating,0.041,5.54,285.5
S000744,2026-06-20 17:15:00,34,10.47187,76.34459,17.87,developing,0.654,24.96,109.3
S000745,2026-06-20 17:15:00,34,25.91663,93.65819,16.17,dissipating,0.532,27.23,306.2
S000749,2026-06-20 17:15:00,34,22.27764,73.22209,11.96,developing,0.888,13.01,198.8
S000750,2026-06-20 17:15:00,34,22.8916,86.03381,8.18,developing,0.555,24.9,304.8
S000754,2026-06-20 17:15:00,34,31.05861,74.64961,6.01,dissipating,0.156,25.49,198.6
S000759,2026-06-20 17:15:00,34,22.15107,87.14397,3.46,dissipating,0.016,23.58,202.4
S000765,2026-06-20 17:15:00,34,25.4823,92.30523,2.79,inactive,0.0,8.63,144.9
S000773,2026-06-20 17:15:00,34,24.04267,90.99767,18.95,dissipating,0.758,16.22,313.9
S000779,2026-06-20 17:15:00,34,16.79592,79.93477,11.12,dissipating,0.63,25.79,212.3
S000789,2026-06-20 17:15:00,34,21.06262,81.14871,19.85,dissipating,0.946,24.74,215.3
S000790,2026-06-20 17:15:00,34,20.47746,85.7727,11.56,dissipating,0.782,9.21,223.9
S000791,2026-06-20 17:15:00,34,21.67913,86.8011,7.28,dissipating,0.598,27.86,325.2
S000793,2026-06-20 17:15:00,34,26.42363,92.646,4.83,developing,0.934,12.89,319.9
S000795,2026-06-20 17:15:00,34,17.20733,80.10181,16.8,developing,0.651,12.0,270.8
S000797,2026-06-20 17:15:00,34,21.17586,81.23271,10.08,developing,0.207,17.75,18.0
S000810,2026-06-20 17:15:00,34,25.37472,81.95909,9.74,developing,0.282,10.92,91.0
S000819,2026-06-20 17:15:00,34,26.78113,80.62412,8.28,dissipating,0.265,30.52,39.6
S000824,2026-06-20 17:15:00,34,26.67395,93.25113,19.89,dissipating,0.995,27.29,97.5
S000555,2026-06-20 17:45:00,35,25.5093,91.24811,8.62,inactive,0.0,24.18,234.1
S000565,2026-06-20 17:45:00,35,23.72169,85.54955,4.36,dissipating,0.023,18.79,28.4
S000566,2026-06-20 17:45:00,35,17.24864,80.17824,9.93,developing,0.145,16.76,267.2
S000574,2026-06-20 17:45:00,35,27.15183,88.51106,5.29,dissipating,0.277,14.66,218.8
S000576,2026-06-20 17:45:00,35,26.98863,88.66477,2.45,inactive,0.0,27.62,100.2
S000579,2026-06-20 17:45:00,35,15.33432,73.57712,4.99,dissipating,0.047,16.0,243.0
S000582,2026-06-20 17:45:00,35,21.06472,78.35142,8.05,dissipating,0.617,28.25,81.9
S000587,2026-06-20 17:45:00,35,12.01857,79.86758,6.51,dissipating,0.936,10.32,28.4
S000593,2026-06-20 17:45:00,35,25.31915,81.95607,3.82,developing,0.527,32.29,170.7
S000609,2026-06-20 17:45:00,35,22.39845,84.82105,11.66,developing,0.824,20.46,17.8
S000613,2026-06-20 17:45:00,35,25.1275,88.12179,6.75,dissipating,0.36,8.46,22.6
S000614,2026-06-20 17:45:00,35,25.99673,92.02783,5.89,dissipating,0.16,19.17,134.1
S000619,2026-06-20 17:45:00,35,21.51183,87.12664,4.31,developing,0.674,24.45,76.9
S000621,2026-06-20 17:45:00,35,23.30351,77.59405,16.36,developing,0.973,11.56,99.9
S000622,2026-06-20 17:45:00,35,24.00605,86.48377,4.22,dissipating,0.193,10.03,353.7
S000627,2026-06-20 17:45:00,35,30.553,77.7634,4.69,inactive,0.0,27.16,319.7
S000630,2026-06-20 17:45:00,35,8.44572,77.0845,7.63,dissipating,0.828,12.16,96.5
S000646,2026-06-20 17:45:00,35,23.73376,86.46528,9.42,developing,0.952,11.39,152.9
S000656,2026-06-20 17:45:00,35,23.99202,91.2315,12.91,dissipating,0.617,9.9,11.2
S000663,2026-06-20 17:45:00,35,23.30947,80.10025,2.7,dissipating,0.441,21.49,23.5
S000685,2026-06-20 17:45:00,35,24.36612,86.58616,5.43,inactive,0.0,8.25,210.3
S000706,2026-06-20 17:45:00,35,13.34433,75.84658,4.75,inactive,0.0,27.43,277.3
S000715,2026-06-20 17:45:00,35,31.55188,74.92181,6.67,developing,0.182,29.24,214.8
S000720,2026-06-20 17:45:00,35,20.33071,85.84451,2.36,developing,0.124,31.36,25.3
S000731,2026-06-20 17:45:00,35,21.16515,81.65353,3.27,developing,0.349,30.39,165.9
S000744,2026-06-20 17:45:00,35,10.43464,76.45251,22.21,dissipating,0.974,24.96,109.3
S000745,2026-06-20 17:45:00,35,25.98912,93.54847,12.11,dissipating,0.231,27.23,306.2
S000749,2026-06-20 17:45:00,35,22.22217,73.20163,5.13,inactive,0.0,13.01,198.8
S000750,2026-06-20 17:45:00,35,22.95557,85.93383,10.04,dissipating,0.833,24.9,304.8
S000754,2026-06-20 17:45:00,35,30.94979,74.60655,4.87,inactive,0.0,25.49,198.6
S000765,2026-06-20 17:45:00,35,25.46473,92.3189,3.63,developing,0.203,8.63,144.9
S000768,2026-06-20 17:45:00,35,21.43791,83.86658,5.74,developing,0.088,34.34,308.9
S000771,2026-06-20 17:45:00,35,17.47541,78.58985,4.65,developing,0.156,30.62,41.8
S000773,2026-06-20 17:45:00,35,24.09335,90.94011,15.76,dissipating,0.518,16.22,313.9
S000779,2026-06-20 17:45:00,35,16.6977,79.86986,8.88,dissipating,0.37,25.79,212.3
S000789,2026-06-20 17:45:00,35,20.97172,81.07959,14.95,dissipating,0.548,24.74,215.3
S000790,2026-06-20 17:45:00,35,20.44759,85.74197,9.44,dissipating,0.517,9.21,223.9
S000791,2026-06-20 17:45:00,35,21.78223,86.7242,4.25,dissipating,0.072,27.86,325.2
S000792,2026-06-20 17:45:00,35,23.12072,75.7534,6.87,developing,0.256,31.64,97.9
S000793,2026-06-20 17:45:00,35,26.46804,92.60422,3.11,dissipating,0.362,12.89,319.9
S000795,2026-06-20 17:45:00,35,17.20809,80.04524,19.34,dissipating,0.851,12.0,270.8
S000797,2026-06-20 17:45:00,35,21.25192,81.2592,14.79,developing,0.615,17.75,18.0
S000803,2026-06-20 17:45:00,35,19.04354,82.0538,1.65,inactive,0.0,16.3,300.2
S000810,2026-06-20 17:45:00,35,25.37387,82.0135,13.8,developing,0.677,10.92,91.0
S000819,2026-06-20 17:45:00,35,26.88705,80.72194,5.92,inactive,0.0,30.52,39.6
S000824,2026-06-20 17:45:00,35,26.65784,93.38758,16.15,dissipating,0.682,27.29,97.5
S000830,2026-06-20 17:45:00,35,17.68439,83.18425,9.02,developing,0.244,14.95,259.6
S000555,2026-06-20 18:15:00,36,25.46947,91.1871,16.48,developing,0.608,24.18,234.1
S000566,2026-06-20 18:15:00,36,17.2449,80.09928,14.62,developing,0.529,16.76,267.2
S000571,2026-06-20 18:15:00,36,20.15729,79.98965,3.34,inactive,0.0,27.74,76.8
S000574,2026-06-20 18:15:00,36,27.10035,88.4645,3.74,inactive,0.0,14.66,218.8
S000582,2026-06-20 18:15:00,36,21.08264,78.48637,6.6,dissipating,0.386,28.25,81.9
S000587,2026-06-20 18:15:00,36,12.05944,79.89018,5.22,dissipating,0.618,10.32,28.4
S000589,2026-06-20 18:15:00,36,18.54225,73.87708,4.24,developing,0.345,23.73,39.9
S000593,2026-06-20 18:15:00,36,25.17563,81.98216,5.28,developing,0.981,32.29,170.7
S000609,2026-06-20 18:15:00,36,22.4862,84.85154,10.73,dissipating,0.706,20.46,17.8
S000613,2026-06-20 18:15:00,36,25.16269,88.13793,4.38,inactive,0.0,8.46,22.6
S000619,2026-06-20 18:15:00,36,21.5368,87.24192,5.13,dissipating,0.928,24.45,76.9
S000621,2026-06-20 18:15:00,36,23.29459,77.64992,13.3,dissipating,0.667,11.56,99.9
S000630,2026-06-20 18:15:00,36,8.43953,77.13951,5.82,dissipating,0.474,12.16,96.5
S000646,2026-06-20 18:15:00,36,23.6881,86.49086,6.25,dissipating,0.408,11.39,152.9
S000652,2026-06-20 18:15:00,36,24.45334,86.69157,8.74,inactive,0.0,12.89,79.6
S000656,2026-06-20 18:15:00,36,24.03576,91.241,8.31,dissipating,0.159,9.9,11.2
S000663,2026-06-20 18:15:00,36,23.39825,80.14216,1.62,inactive,0.0,21.49,23.5
S000675,2026-06-20 18:15:00,36,26.63568,92.81364,5.87,inactive,0.0,17.25,189.7
S000678,2026-06-20 18:15:00,36,30.30616,77.91314,2.24,inactive,0.0,21.51,279.5
S000706,2026-06-20 18:15:00,36,13.35222,75.78345,6.18,developing,0.201,27.43,277.3
S000708,2026-06-20 18:15:00,36,23.35775,85.21243,6.67,developing,0.138,33.15,344.0
S000715,2026-06-20 18:15:00,36,31.44378,74.83347,12.26,dissipating,0.894,29.24,214.8
S000720,2026-06-20 18:15:00,36,20.45838,85.90892,3.67,developing,0.564,31.36,25.3
S000731,2026-06-20 18:15:00,36,21.0324,81.68928,5.18,developing,0.945,30.39,165.9
S000744,2026-06-20 18:15:00,36,10.39742,76.56044,19.16,dissipating,0.749,24.96,109.3
S000745,2026-06-20 18:15:00,36,26.06162,93.43874,8.99,inactive,0.0,27.23,306.2
S000750,2026-06-20 18:15:00,36,23.01954,85.83385,4.48,dissipating,0.002,24.9,304.8
S000765,2026-06-20 18:15:00,36,25.43292,92.34365,5.17,developing,0.57,8.63,144.9
S000768,2026-06-20 18:15:00,36,21.53494,83.73718,9.98,developing,0.645,34.34,308.9
S000771,2026-06-20 18:15:00,36,17.57828,78.68616,7.18,developing,0.603,30.62,41.8
S000773,2026-06-20 18:15:00,36,24.14403,90.88255,12.58,dissipating,0.279,16.22,313.9
S000779,2026-06-20 18:15:00,36,16.59947,79.80495,6.65,dissipating,0.11,25.79,212.3
S000789,2026-06-20 18:15:00,36,20.88082,81.01046,10.05,dissipating,0.15,24.74,215.3
S000790,2026-06-20 18:15:00,36,20.41773,85.71125,7.32,dissipating,0.251,9.21,223.9
S000792,2026-06-20 18:15:00,36,23.10109,75.90691,11.96,developing,0.939,31.64,97.9
S000793,2026-06-20 18:15:00,36,26.51244,92.56244,2.01,inactive,0.0,12.89,319.9
S000795,2026-06-20 18:15:00,36,17.20885,79.98867,12.9,dissipating,0.345,12.0,270.8
S000797,2026-06-20 18:15:00,36,21.32799,81.28568,19.05,dissipating,0.984,17.75,18.0
S000803,2026-06-20 18:15:00,36,19.06678,82.01149,2.95,developing,0.526,16.3,300.2
S000810,2026-06-20 18:15:00,36,25.37302,82.06791,16.36,dissipating,0.926,10.92,91.0
S000824,2026-06-20 18:15:00,36,26.64173,93.52404,12.4,dissipating,0.369,27.29,97.5
S000830,2026-06-20 18:15:00,36,17.67225,83.11475,14.35,developing,0.783,14.95,259.6
